BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;AANTAL LEERLINGEN;AANTAL VO LEERLINGEN UITBESTEED AAN VAVO;TOTAAL AANTAL LEERLINGEN
41202;00CB;00CB00;SGM VO Vrije Schoolond;NIJMEGEN;268;NIJMEGEN;Gelderland;781;7;788
41202;00CB;00CB01;SGM VO Vrije Schoolond;ZEIST;355;ZEIST;Utrecht;706;4;710
41202;00CB;00CB02;SGM VO Vrije Schoolond;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;520;8;528
41202;00CB;00CB04;SGM VO Vrije Schoolond;ZEIST;355;ZEIST;Utrecht;44;0;44
41203;03XF;03XF00;Mundium College;ROERMOND;957;ROERMOND;Limburg;1352;13;1365
41203;03XF;03XF04;Mundium College loc. Niekée;ROERMOND;957;ROERMOND;Limburg;542;2;544
41203;03XF;03XF05;Mundium College locatie NT-2;ROERMOND;957;ROERMOND;Limburg;280;0;280
41203;14PS;14PS00;Bisschop Coll Broekhin;ROERMOND;957;ROERMOND;Limburg;1551;11;1562
41203;14PS;14PS03;Grescollege;REUVER;889;BEESEL;Limburg;362;0;362
41203;16PE;16PE00;Connect College;ECHT;1711;ECHT-SUSTEREN;Limburg;712;5;717
41203;16PE;16PE01;Connect College;ECHT;1711;ECHT-SUSTEREN;Limburg;623;0;623
41203;17GT;17GT00;RK SGM St Ursula;HORN;1640;LEUDAL;Limburg;1118;6;1124
41203;17GT;17GT02;RK SGM St Ursula;HEYTHUYSEN;1640;LEUDAL;Limburg;495;0;495
41208;20CK;20CK00;Joh V Oldenbarnevelt;AMERSFOORT;307;AMERSFOORT;Utrecht;839;1;840
41208;20EA;20EA00;De Amersfoortse Berg;AMERSFOORT;307;AMERSFOORT;Utrecht;1205;4;1209
41208;20EI;20EI00;Vallei College;AMERSFOORT;307;AMERSFOORT;Utrecht;1000;2;1002
41208;20EI;20EI01;VMBO Trivium;AMERSFOORT;307;AMERSFOORT;Utrecht;271;0;271
41208;20EI;20EI02;Amsfort College;AMERSFOORT;307;AMERSFOORT;Utrecht;278;0;278
41208;20EI;20EI03;Vathorst College;AMERSFOORT;307;AMERSFOORT;Utrecht;1005;2;1007
41208;20EI;20EI04;PRO33 College/Pro Trivium;AMERSFOORT;307;AMERSFOORT;Utrecht;94;0;94
41211;02FY;02FY00;OMO Scholengr. Bergen op Zoom;BERGEN OP ZOOM;748;BERGEN OP ZOOM;Noord-Brabant;615;9;624
41211;02FY;02FY01;OMO Scholengr. Bergen op Zoom;OSSENDRECHT;873;WOENSDRECHT;Noord-Brabant;490;0;490
41211;02FY;02FY02;OMO Scholengr. Bergen op Zoom;STEENBERGEN NB;851;STEENBERGEN;Noord-Brabant;518;1;519
41211;02FY;02FY07;OMO Scholengr. Bergen op Zoom;BERGEN OP ZOOM;748;BERGEN OP ZOOM;Noord-Brabant;341;0;341
41211;02QT;02QT00;Maurick College;VUGHT;865;VUGHT;Noord-Brabant;2184;14;2198
41211;04SU;04SU00;Voortgezet Onderwijs Veghel;VEGHEL;1948;MEIERIJSTAD;Noord-Brabant;1407;1;1408
41211;04SU;04SU02;Fioretti College;VEGHEL;1948;MEIERIJSTAD;Noord-Brabant;1390;0;1390
41211;04XU;04XU00;Baanderherencollege Vmbo;BOXTEL;757;BOXTEL;Noord-Brabant;964;0;964
41211;04YX;04YX00;Munnikenheide College;ETTEN-LEUR;777;ETTEN-LEUR;Noord-Brabant;755;0;755
41211;04YX;04YX02;Munnikenheide College;RUCPHEN;840;RUCPHEN;Noord-Brabant;348;0;348
41211;07MU;07MU00;Rodenborch-College;ROSMALEN;796;S HERTOGENBOSCH;Noord-Brabant;2299;37;2336
41211;13PE;13PE00;Varendonck College;ASTEN;743;ASTEN;Noord-Brabant;749;2;751
41211;13PE;13PE01;Varendonck College;SOMEREN;847;SOMEREN;Noord-Brabant;491;0;491
41211;14SW;14SW00;Roncalli Scholengemeenschap;BERGEN OP ZOOM;748;BERGEN OP ZOOM;Noord-Brabant;1058;8;1066
41211;15BS;15BS00;Sondervick College;VELDHOVEN;861;VELDHOVEN;Noord-Brabant;1227;4;1231
41211;16OX;16OX00;2College;OISTERWIJK;824;OISTERWIJK;Noord-Brabant;1365;8;1373
41211;16OX;16OX02;2College Cobbenhagenlyceum;TILBURG;855;TILBURG;Noord-Brabant;1005;5;1010
41211;16OX;16OX03;2College Ruivenmavo;BERKEL-ENSCHOT;855;TILBURG;Noord-Brabant;382;4;386
41211;16OX;16OX04;2College Jozefmavo;TILBURG;855;TILBURG;Noord-Brabant;550;1;551
41211;16OX;16OX09;2College EOA Oisterwijk;OISTERWIJK;824;OISTERWIJK;Noord-Brabant;116;0;116
41211;16OX;16OX10;2College Cobbenhagenmavo;TILBURG;855;TILBURG;Noord-Brabant;267;1;268
41211;16OX;16OX11;2College;OISTERWIJK;824;OISTERWIJK;Noord-Brabant;96;0;96
41211;16OX;16OX13;2 College Waldorfstroom;TILBURG;855;TILBURG;Noord-Brabant;33;0;33
41211;16RB;16RB00;Jacob-Roelandslyceum;BOXTEL;757;BOXTEL;Noord-Brabant;1099;3;1102
41211;16SW;16SW00;Metameer;STEVENSBEEK;1982;LAND VAN CUIJK;Noord-Brabant;663;4;667
41211;16SW;16SW03;Metameer jenaplan Boxmeer;BOXMEER;1982;LAND VAN CUIJK;Noord-Brabant;1038;0;1038
41211;16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;867;WAALWIJK;Noord-Brabant;1200;6;1206
41211;16VK;16VK01;locatie, Van Haestrechtcollege;KAATSHEUVEL;809;LOON OP ZAND;Noord-Brabant;343;0;343
41211;16VK;16VK02;Locatie, Walewyc-mavo;WAALWIJK;867;WAALWIJK;Noord-Brabant;598;0;598
41211;16VK;16VK03;loc, d' Oultremontcollege;DRUNEN;797;HEUSDEN;Noord-Brabant;1289;10;1299
41211;17HN;17HN00;Elzendaalcollege;BOXMEER;1982;LAND VAN CUIJK;Noord-Brabant;1607;18;1625
41211;17HN;17HN02;Elzendaalcollege;GENNEP;907;GENNEP;Limburg;616;0;616
41211;17JY;17JY00;Gymn Beekvliet;SINT-MICHIELSGESTEL;845;SINT-MICHIELSGESTEL;Noord-Brabant;656;5;661
41211;17KF;17KF00;Van Maerlant;'S-HERTOGENBOSCH;796;S HERTOGENBOSCH;Noord-Brabant;694;0;694
41211;17VP;17VP00;Instelling VO Deurne;DEURNE;762;DEURNE;Noord-Brabant;921;2;923
41211;17VP;17VP01;Alfrinkcollege;DEURNE;762;DEURNE;Noord-Brabant;587;0;587
41211;17VP;17VP02;Hub van Doornecollege;DEURNE;762;DEURNE;Noord-Brabant;773;0;773
41211;17VP;17VP05;Sprongcollege;DEURNE;762;DEURNE;Noord-Brabant;104;0;104
41211;18XR;18XR00;Rythovius College;EERSEL;770;EERSEL;Noord-Brabant;1063;1;1064
41211;19RX;19RX00;Merletcollege;CUIJK;1982;LAND VAN CUIJK;Noord-Brabant;1080;4;1084
41211;19RX;19RX01;Merletcollege;GRAVE;1982;LAND VAN CUIJK;Noord-Brabant;540;4;544
41211;19RX;19RX02;Merletcollege;MILL;1982;LAND VAN CUIJK;Noord-Brabant;367;0;367
41211;19RX;19RX05;Merletcollege;VELP NB;1982;LAND VAN CUIJK;Noord-Brabant;140;0;140
41211;20AT;20AT00;Parmant Scholen;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;1439;5;1444
41211;20AT;20AT01;Aloysius De Roosten;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;381;0;381
41211;20AT;20AT03;Vakcollege Eindhoven;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;352;0;352
41211;20AT;20AT04;Antoon Schellenscollege;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;190;0;190
41211;20AT;20AT05;Praktijkschool Eindhoven;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;227;0;227
41211;20AT;20AT07;Helder havo/vwo;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;232;1;233
41211;20BQ;20BQ00;Mill Hill College;GOIRLE;785;GOIRLE;Noord-Brabant;1542;10;1552
41211;20GA;20GA00;Van Maerlantlyceum;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;1035;3;1038
41211;20IB;20IB00;Eckartcollege;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;1529;1;1530
41211;20IB;20IB03;Nuenens College;NUENEN;820;NUENEN CA;Noord-Brabant;709;0;709
41211;20JX;20JX00;OMO Scholengroep Helmond;HELMOND;794;HELMOND;Noord-Brabant;552;0;552
41211;20JX;20JX02;vest, Carolus Borromeus Coll.;HELMOND;794;HELMOND;Noord-Brabant;1393;2;1395
41211;20JX;20JX04;vest, Dr.-Knippenbergcollege;HELMOND;794;HELMOND;Noord-Brabant;1698;5;1703
41211;20JX;20JX11;vest. Praktijkschool Helmond;HELMOND;794;HELMOND;Noord-Brabant;223;0;223
41211;20ST;20ST00;Sint-Janslyceum;'S-HERTOGENBOSCH;796;S HERTOGENBOSCH;Noord-Brabant;1739;15;1754
41211;20WI;20WI00;Maaslandcollege;OSS;828;OSS;Noord-Brabant;1264;13;1277
41211;20ZK;20ZK00;Tongerlo;ROOSENDAAL;1674;ROOSENDAAL;Noord-Brabant;724;0;724
41211;20ZK;20ZK02;Norbertus Gertrudis Mavo;ROOSENDAAL;1674;ROOSENDAAL;Noord-Brabant;425;1;426
41211;20ZK;20ZK04;Norbertus Gertrudis Lyceum;ROOSENDAAL;1674;ROOSENDAAL;Noord-Brabant;1253;15;1268
41211;21EX;21EX00;Theresialyceum;TILBURG;855;TILBURG;Noord-Brabant;1218;7;1225
41211;21FV;21FV00;Sint Odulphuslyceum;TILBURG;855;TILBURG;Noord-Brabant;1025;2;1027
41211;21FV;21FV01;Sint Odulphuslyceum;TILBURG;855;TILBURG;Noord-Brabant;485;10;495
41211;21GV;21GV00;Scholengemeenschap Were Di;VALKENSWAARD;858;VALKENSWAARD;Noord-Brabant;2359;12;2371
41211;21GZ;21GZ00;Kwadrant Scholengroep;DONGEN;766;DONGEN;Noord-Brabant;1313;10;1323
41211;21GZ;21GZ06;locatie Hanze College;OOSTERHOUT NB;826;OOSTERHOUT;Noord-Brabant;327;0;327
41211;23FY;23FY00;Bossche Vakschool;'S-HERTOGENBOSCH;796;S HERTOGENBOSCH;Noord-Brabant;781;1;782
41211;26MZ;26MZ00;Bhc Praktijkonderwijs;BOXTEL;757;BOXTEL;Noord-Brabant;156;0;156
41211;31LW;31LW00;De Nieuwste School;TILBURG;855;TILBURG;Noord-Brabant;798;10;808
41217;01TC;01TC00;Hervormd Lyceum West;AMSTERDAM;363;AMSTERDAM;Noord-Holland;802;5;807
41217;02AR;02AR00;Het Hervormd Lyc Zuid;AMSTERDAM;363;AMSTERDAM;Noord-Holland;960;2;962
41217;02TE;02TE00;H Wesselink College;AMSTELVEEN;362;AMSTELVEEN;Noord-Holland;1848;8;1856
41217;05RA;05RA00;Veenlanden College;MIJDRECHT;736;DE RONDE VENEN;Utrecht;1046;9;1055
41217;05RA;05RA01;Veenlanden College;VINKEVEEN;736;DE RONDE VENEN;Utrecht;299;0;299
41217;14VY;14VY00;Chr Sgm Buitenveldert;AMSTERDAM;363;AMSTERDAM;Noord-Holland;848;2;850
41219;16TS;16TS00;Vrije School N Holland;AMSTERDAM;363;AMSTERDAM;Noord-Holland;923;2;925
41219;16TS;16TS02;Vrije School N Holland;HAARLEM;392;HAARLEM;Noord-Holland;621;0;621
41219;16TS;16TS03;Vrije School Noord-Holland;BERGEN NH;373;BERGEN NH;Noord-Holland;735;14;749
41219;16TS;16TS04;Vrije School N Holland;HAARLEM;392;HAARLEM;Noord-Holland;458;18;476
41219;16TS;16TS05;Vrije School N Holland;BERGEN NH;373;BERGEN NH;Noord-Holland;192;0;192
41219;16TS;16TS06;Vrije School N Holland;AMSTERDAM;363;AMSTERDAM;Noord-Holland;50;0;50
41271;02VA;02VA00;Roelof van Echten College;HOOGEVEEN;118;HOOGEVEEN;Drenthe;1113;9;1122
41271;02VA;02VA01;St. Roelof van Echten College;HOOGEVEEN;118;HOOGEVEEN;Drenthe;979;1;980
41285;00OB;00OB00;Maaswaal College;WIJCHEN;296;WIJCHEN;Gelderland;1159;13;1172
41285;00OB;00OB03;Maaswaal College;WIJCHEN;296;WIJCHEN;Gelderland;863;0;863
41285;01VN;01VN00;Canisius College;NIJMEGEN;268;NIJMEGEN;Gelderland;965;19;984
41285;01VN;01VN03;Pontem College;NIJMEGEN;268;NIJMEGEN;Gelderland;368;0;368
41285;01VN;01VN04;Het Rijks VMBO Campus;NIJMEGEN;268;NIJMEGEN;Gelderland;453;0;453
41285;02ST;02ST00;Kandinsky College;NIJMEGEN;268;NIJMEGEN;Gelderland;1286;24;1310
41285;02ST;02ST04;Kandinsky College;MOLENHOEK LB;944;MOOK EN MIDDELAAR;Limburg;209;0;209
41285;02ST;02ST05;Jorismavo;NIJMEGEN;268;NIJMEGEN;Gelderland;257;0;257
41285;02VE;02VE00;NSG Groenewoud;NIJMEGEN;268;NIJMEGEN;Gelderland;1666;10;1676
41285;14NQ;14NQ00;Dominicus;NIJMEGEN;268;NIJMEGEN;Gelderland;442;6;448
41285;17IR;17IR00;Pax Christi College;DRUTEN;225;DRUTEN;Gelderland;559;2;561
41285;17IR;17IR01;Pax Christi College;BENEDEN-LEEUWEN;668;WEST MAAS EN WAAL;Gelderland;229;0;229
41285;17IR;17IR02;Pax Christi College;DRUTEN;225;DRUTEN;Gelderland;856;9;865
41285;20CI;20CI00;Stedelijk Gymnasium;NIJMEGEN;268;NIJMEGEN;Gelderland;1005;1;1006
41285;20EO;20EO00;Stedelijke SGM Nijmegen;NIJMEGEN;268;NIJMEGEN;Gelderland;1297;20;1317
41285;21SK;21SK00;Mondial College;NIJMEGEN;268;NIJMEGEN;Gelderland;1178;12;1190
41285;21SK;21SK01;Mondial College;NIJMEGEN;268;NIJMEGEN;Gelderland;549;0;549
41285;30AU;30AU00;Citadel College;LENT;268;NIJMEGEN;Gelderland;459;0;459
41285;30AU;30AU01;Citadel College;LENT;268;NIJMEGEN;Gelderland;1098;7;1105
41295;16GZ;16GZ00;RSG Tromp Meesters;STEENWIJK;1708;STEENWIJKERLAND;Overijssel;998;8;1006
41295;16GZ;16GZ03;RSG Tromp Meesters;STEENWIJK;1708;STEENWIJKERLAND;Overijssel;62;0;62
41295;19LO;19LO00;Linde College;WOLVEGA;98;WESTSTELLINGWERF;Friesland;1103;4;1107
41295;23WU;23WU00;Chr SGM Eekeringe;STEENWIJK;1708;STEENWIJKERLAND;Overijssel;478;0;478
41295;29VY;29VY00;RSG Tromp Meesters Pro-school;STEENWIJK;1708;STEENWIJKERLAND;Overijssel;124;0;124
41297;02DC;02DC00;Corlaer College;NIJKERK GLD;267;NIJKERK;Gelderland;893;0;893
41297;02DC;02DC03;Corlaer College;NIJKERK GLD;267;NIJKERK;Gelderland;1010;5;1015
41297;14RC;14RC00;Meerwegen College;AMERSFOORT;307;AMERSFOORT;Utrecht;1305;10;1315
41297;14RC;14RC02;Vst Taalcentrum Amersfoort;AMERSFOORT;307;AMERSFOORT;Utrecht;187;0;187
41297;14RC;14RC03;locatie, Oostwende College;BUNSCHOTEN-SPAKENBURG;313;BUNSCHOTEN;Utrecht;447;2;449
41297;14RC;14RC04;locatie, Corderius College;AMERSFOORT;307;AMERSFOORT;Utrecht;1815;18;1833
41297;14RC;14RC06;locatie, Het Element Kaliumweg;AMERSFOORT;307;AMERSFOORT;Utrecht;267;0;267
41297;14RC;14RC13;Meerwegen College;LEUSDEN;327;LEUSDEN;Utrecht;134;0;134
41297;14RC;14RC14;Meerwegen College;AMERSFOORT;307;AMERSFOORT;Utrecht;70;0;70
41297;14RC;14RC15;Meerwegen College;BAARN;308;BAARN;Utrecht;39;0;39
41297;26HU;26HU00;Accent Nijkerk;NIJKERK GLD;267;NIJKERK;Gelderland;222;0;222
41297;28CA;28CA00;PRO33;AMERSFOORT;307;AMERSFOORT;Utrecht;99;0;99
41298;00HI;00HI00;SGM Dalton Vatel;VOORBURG;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;968;5;973
41298;00HI;00HI03;SGM Dalton Vatel;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;343;0;343
41298;00XK;00XK00;Veurs College;LEIDSCHENDAM;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;638;1;639
41298;00XK;00XK02;Veurs College Veurs Voorburg;VOORBURG;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;363;2;365
41298;02MU;02MU00;St Maartenscollege SGM;VOORBURG;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;1225;1;1226
41298;02VO;02VO00;Gymnasium Novum;VOORBURG;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;764;2;766
41298;02VO;02VO02;'s-Gravendreef College VWO;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;107;0;107
41298;20AB;20AB00;Grotius College;DELFT;503;DELFT;Zuid-Holland;904;7;911
41298;20AB;20AB04;Grotius College;DELFT;503;DELFT;Zuid-Holland;261;0;261
41298;20AB;20AB05;Grotius College;DELFT;503;DELFT;Zuid-Holland;200;0;200
41298;20AB;20AB08;Grotius College;DELFT;503;DELFT;Zuid-Holland;159;0;159
41298;31EW;31EW00;'s Gravendreef College;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;645;3;648
41298;31EW;31EW01;'s Gravendreef College;LEIDSCHENDAM;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;288;0;288
41298;31EW;31EW02;'s Gravendreef College;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;305;0;305
41300;02MF;02MF00;Het Perron;VEENENDAAL;345;VEENENDAAL;Utrecht;937;0;937
41300;07PK;07PK00;Arentheem College;ARNHEM;202;ARNHEM;Gelderland;1535;21;1556
41300;07PK;07PK04;Arentheem College;VELP GLD;275;RHEDEN;Gelderland;19;0;19
41300;07PK;07PK05;Arentheem College;ARNHEM;202;ARNHEM;Gelderland;229;0;229
41300;07PK;07PK07;Arentheem College;VELP GLD;275;RHEDEN;Gelderland;635;3;638
41300;26JT;26JT00;Praktijkschool Arentheem;ARNHEM;202;ARNHEM;Gelderland;176;0;176
41313;17MA;17MA00;De Rijzert;'S-HERTOGENBOSCH;796;S HERTOGENBOSCH;Noord-Brabant;269;0;269
41347;01BE;01BE00;C.S.G Ulbe Van Houten;ST.-ANNAPAROCHIE;1949;WAADHOEKE;Friesland;602;2;604
41347;02VC;02VC00;Comenius Chr SGM;LEEUWARDEN;80;LEEUWARDEN;Friesland;1442;14;1456
41347;02VC;02VC02;Comenius Chr SGM;LEEUWARDEN;80;LEEUWARDEN;Friesland;719;0;719
41347;02VC;02VC03;Comenius Chr SGM;LEEUWARDEN;80;LEEUWARDEN;Friesland;407;0;407
41347;02VC;02VC08;Comenius Chr SGM;ST.-ANNAPAROCHIE;1949;WAADHOEKE;Friesland;117;0;117
41347;02VC;02VC09;Comenius Chr SGM;LEEUWARDEN;80;LEEUWARDEN;Friesland;339;0;339
41347;14NS;14NS00;Chr Sgm A.M.van Schurman;FRANEKER;1949;WAADHOEKE;Friesland;846;8;854
41347;14WI;14WI00;Chr. Gymnasium Beyers Naude;LEEUWARDEN;80;LEEUWARDEN;Friesland;468;1;469
41360;02US;02US00;SGM Haags Montessori Lyc;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;1354;7;1361
41360;02US;02US04;SGM Haags Montessori Lyc;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;318;1;319
41360;19ZP;19ZP00;Maris College;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;581;1;582
41360;19ZP;19ZP03;Maris College - loc. Kijkduin;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;257;0;257
41360;19ZP;19ZP04;Maris College - Statenkwartier;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;273;0;273
41360;19ZP;19ZP05;Maris College - loc. Houtrust;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;501;0;501
41360;19ZP;19ZP06;Maris College;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;267;0;267
41360;20CQ;20CQ00;AOG;RIJSWIJK ZH;603;RIJSWIJK;Zuid-Holland;928;4;932
41360;20CQ;20CQ01;locatie, Lyceum Ypenburg;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;1292;0;1292
41360;20CQ;20CQ04;loc, van Vredenburch College;RIJSWIJK ZH;603;RIJSWIJK;Zuid-Holland;433;0;433
41360;20KD;20KD00;SSVO De Einder;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;76;0;76
41360;20KD;20KD01;SSVO De Einder;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;132;0;132
41360;20LU;20LU00;Gymnasium Haganum;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;828;1;829
41360;20MA;20MA00;SGM het Segbroekcollege;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;1344;8;1352
41360;20MA;20MA01;SGM het Segbroekcollege;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;706;2;708
41360;20MD;20MD00;Maerlant Lyceum;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;1123;3;1126
41360;20MF;20MF00;Dalton Den Haag;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;1030;1;1031
41360;20MJ;20MJ00;Johan de Witt Scholengroep;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;1079;0;1079
41360;20MJ;20MJ02;Maris Belgisch Park;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;912;1;913
41360;20MJ;20MJ04;Johan de Witt Scholengroep;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;314;0;314
41360;20MJ;20MJ05;Johan de Witt Scholengroep;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;443;0;443
41360;20MJ;20MJ12;Johan de Witt Scholengroep;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;520;0;520
41360;20MJ;20MJ13;Johan de Witt Scholengroep;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;35;0;35
41360;20MJ;20MJ14;Johan de Witt Scholengroep;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;225;0;225
41386;19ZU;19ZU00;Gem Gymn Camphusianum;GORINCHEM;512;GORINCHEM;Zuid-Holland;647;3;650
41386;24TP;24TP00;Merewade College;GORINCHEM;512;GORINCHEM;Zuid-Holland;1302;9;1311
41386;24TP;24TP02;Merewade College;GORINCHEM;512;GORINCHEM;Zuid-Holland;404;0;404
41386;24TP;24TP03;Merewade College;GORINCHEM;512;GORINCHEM;Zuid-Holland;100;0;100
41386;24TP;24TP05;Merewade College;GORINCHEM;512;GORINCHEM;Zuid-Holland;223;0;223
41389;23KU;23KU00;Northgo College;NOORDWIJK ZH;575;NOORDWIJK;Zuid-Holland;1038;3;1041
41391;01GL;01GL00;Sophianum SGM i h Heuvelland;GULPEN;1729;GULPEN-WITTEM;Limburg;1334;5;1339
41391;02DF;02DF00;Grotiuscollege;HEERLEN;917;HEERLEN;Limburg;593;3;596
41391;02ZR;02ZR00;Het College;WEERT;988;WEERT;Limburg;995;4;999
41391;02ZR;02ZR02;Het College loc. Bravo College;BUDEL;1706;CRANENDONCK;Noord-Brabant;405;0;405
41391;02ZR;02ZR03;Het College loc. Het Kwadrant;WEERT;988;WEERT;Limburg;45;0;45
41391;05FJ;05FJ00;Emmacollege;HEERLEN;917;HEERLEN;Limburg;554;2;556
41391;05FJ;05FJ01;Emmacollege locatie Broekland;HOENSBROEK;917;HEERLEN;Limburg;397;0;397
41391;05FJ;05FJ11;TCPL;HEERLEN;917;HEERLEN;Limburg;64;0;64
41391;05FJ;05FJ12;Emmacollege;HOENSBROEK;917;HEERLEN;Limburg;203;0;203
41391;16SL;16SL00;Sint-Janscollege;HOENSBROEK;917;HEERLEN;Limburg;1092;3;1095
41391;18DD;18DD00;SGM Philips van Horne;WEERT;988;WEERT;Limburg;1307;4;1311
41391;18DD;18DD02;SGM Philips van Horne;WEERT;988;WEERT;Limburg;648;0;648
41391;18DD;18DD06;SGM Philips van Horne;BUDEL;1706;CRANENDONCK;Noord-Brabant;122;0;122
41391;18DO;18DO00;Compass;BRUNSSUM;899;BRUNSSUM;Limburg;224;2;226
41391;18DO;18DO02;Vrijeschool Parkstad;HEERLEN;917;HEERLEN;Limburg;270;3;273
41391;19PV;19PV00;Graaf Huyn College;GELEEN;1883;SITTARD-GELEEN;Limburg;1338;1;1339
41391;20IS;20IS00;Stella Maris College;MEERSSEN;938;MEERSSEN;Limburg;1128;22;1150
41391;20KA;20KA00;Groenewald;STEIN LB;971;STEIN;Limburg;1487;2;1489
41391;20LL;20LL00;Bouwens vd Boije College;PANNINGEN;1894;PEEL EN MAAS;Limburg;1387;5;1392
41391;25FY;25FY00;Raayland College;VENRAY;984;VENRAY;Limburg;1446;3;1449
41391;25GF;25GF00;Dendroncollege;HORST;1507;HORST AAN DE MAAS;Limburg;1663;7;1670
41391;25GF;25GF01;Dendroncollege;HORST;1507;HORST AAN DE MAAS;Limburg;90;0;90
41391;26HL;26HL00;Terra Nigra PrO;MAASTRICHT;935;MAASTRICHT;Limburg;215;0;215
41391;27VG;27VG00;Porta Mosana College;MAASTRICHT;935;MAASTRICHT;Limburg;1264;33;1297
41391;27VG;27VG01;Porta Mosana College;MAASTRICHT;935;MAASTRICHT;Limburg;103;0;103
41391;27VG;27VG04;UWCM;MAASTRICHT;935;MAASTRICHT;Limburg;666;0;666
41391;27ZH;27ZH00;Sint-Maartenscollege;MAASTRICHT;935;MAASTRICHT;Limburg;193;0;193
41391;27ZH;27ZH02;Sint-Maartenscollege;MAASTRICHT;935;MAASTRICHT;Limburg;1208;12;1220
41391;27ZH;27ZH03;Sint-Maartenscollege;MAASTRICHT;935;MAASTRICHT;Limburg;317;0;317
41391;27ZJ;27ZJ00;Bonnefantencollege;MAASTRICHT;935;MAASTRICHT;Limburg;940;11;951
41391;27ZJ;27ZJ02;Bonnefantencollege;MAASTRICHT;935;MAASTRICHT;Limburg;946;9;955
41391;31TG;31TG00;Buurtcollege Maas en Peel;PANNINGEN;1894;PEEL EN MAAS;Limburg;124;0;124
41396;26MP;26MP00;De Noordhoek;GORINCHEM;512;GORINCHEM;Zuid-Holland;193;0;193
41397;24PY;24PY00;Stedelijk Dalton Lyceum;DORDRECHT;505;DORDRECHT;Zuid-Holland;818;12;830
41397;24PY;24PY02;Stedelijk Dalton Lyceum;DORDRECHT;505;DORDRECHT;Zuid-Holland;398;0;398
41397;24PY;24PY05;Stedelijk Dalton Lyceum;DORDRECHT;505;DORDRECHT;Zuid-Holland;891;48;939
41397;24PY;24PY08;Stedelijk Dalton Lyceum;DORDRECHT;505;DORDRECHT;Zuid-Holland;396;0;396
41403;05OH;05OH00;Ostrea Lyceum;GOES;664;GOES;Zeeland;415;0;415
41403;05OH;05OH03;Ostrea Lyceum;GOES;664;GOES;Zeeland;1029;2;1031
41403;05OH;05OH07;Ostrea Lyceum;GOES;664;GOES;Zeeland;274;0;274
41417;06WY;06WY00;Grienden College;SLIEDRECHT;610;SLIEDRECHT;Zuid-Holland;333;0;333
41417;26HD;26HD00;De Sprong;SLIEDRECHT;610;SLIEDRECHT;Zuid-Holland;101;0;101
